row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,10_80.mzML Peak area,11_80.mzML Peak area,12_80.mzML Peak area,13_80.mzML Peak area,14_80.mzML Peak area,15_80.mzML Peak area,16_80.mzML Peak area,17_80.mzML Peak area,18_80.mzML Peak area,19_80.mzML Peak area,1_80.mzML Peak area,20_80.mzML Peak area,21_80.mzML Peak area,22_80.mzML Peak area,23_80.mzML Peak area,24_80.mzML Peak area,25_80.mzML Peak area,26_80.mzML Peak area,27_80.mzML Peak area,28_80.mzML Peak area,29_80.mzML Peak area,2_80.mzML Peak area,30_80.mzML Peak area,31_80.mzML Peak area,32_80.mzML Peak area,33_80.mzML Peak area,34_80.mzML Peak area,35_80.mzML Peak area,36_80.mzML Peak area,3_80.mzML Peak area,4_80.mzML Peak area,5_80.mzML Peak area,6_80.mzML Peak area,7_80.mzML Peak area,8_80.mzML Peak area,9_80.mzML Peak area,Ext_blk_1_80.mzML Peak area,Ext_blk_2_80.mzML Peak area,Media_blank_37_80.mzML Peak area,blank14.mzML Peak area,blank_1.mzML Peak area,blank_10.mzML Peak area,blank_11.mzML Peak area,blank_12.mzML Peak area,blank_13.mzML Peak area,blank_15.mzML Peak area,blank_16.mzML Peak area,blank_17.mzML Peak area,blank_18.mzML Peak area,blank_2.mzML Peak area,blank_3.mzML Peak area,blank_4.mzML Peak area,blank_5.mzML Peak area,blank_6.mzML Peak area,blank_7.mzML Peak area,blank_8.mzML Peak area,blank_9.mzML Peak area,
5162,234.20646757301782,4.587969,,,,,,,,,,,27939.715,31420.111,21275.63,25320.996,21611.055,13158.6,16159.6875,22163.361,24986.746,30945.568,37126.695,17433.344,12382.061,14023.679,11199.258,13823.358,14915.62,18601.936,15769.247,15110.293,11454.537,28957.197,5265.824,9198.645,9911.118,34791.023,31979.408,28742.973,40512.715,30852.564,26372.105,99403.1,50276.992,56488.414,50039.918,17463.28,4203.218,3408.5825,5951.503,3109.7449,757.75085,3037.728,2978.9834,3055.3445,2949.0486,3036.2612,3150.258,2715.1667,2636.783,3594.767,3302.6084,2851.5378,2721.2202,3091.4082,2945.4817,2961.6958,3176.08,
5151,362.73804692106046,4.5883927,,,,,,,,,,,308.29578,1312.4409,1126.2959,1159.8582,990.75305,373.16168,1720.3118,607.29297,451.18875,1153.12,237.35046,282.4837,1506.6572,777.9149,892.9126,1490.3645,1955.512,1344.5115,1095.763,2208.6538,1951.4155,314.1661,251.8772,1138.3463,1401.2618,662.5224,1276.8486,1210.2585,678.2189,211.54518,853.8586,1143.8638,1832.1606,1071.7601,2199.3418,738.8019,0,0,7233.5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5159,389.15709672700353,4.5885205,,,,,,,,,,,0,0,0,0,0,0,0,983.75977,0,652.3597,0,489.35187,4131.1895,4193.458,15233.168,15189.65,0,0,0,0,24323.9,0,2654.656,15826.869,9468.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5143,237.14603517418547,4.590305,,,,,,,,,,,0,0,1700.8536,0,0,0,0,55777.984,60550.66,34643.21,189.53566,45800.242,76688.016,91285.03,93156.89,85995.016,0,0,0,0,76456.08,0,31288.71,159618.72,98376.82,0,200.94688,0,0,0,0,297.49487,196.77803,269.7322,0,65.46806,81.00063,57.828484,241.98373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5129,213.10992185725414,4.5915127,,,,,,,,,,,2236.6404,4394.932,2065.1772,2746.5735,1153.4355,549.94495,3010.1562,2752.4136,968.5989,4304.2944,2330.8086,971.351,1997.3876,588.1238,285.24164,1027.3042,3446.3228,3268.6074,564.13403,2673.531,3390.96,709.22766,785.3948,316.7815,1989.491,1744.3901,2200.6746,5552.118,1380.0597,4241.076,4809.9253,1915.6885,1764.6144,1922.4424,2832.3167,941.8734,3306.6755,2849.3528,1568.7843,0,100.67421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5161,225.14761183381796,4.5951004,,,,,,,,,,,0,393.67828,1232.7764,1939.5951,1344.9095,1133.0231,645.2158,75628.86,26393.04,11025.0,527.7764,16375.452,117039.55,44617.426,188808.53,191890.83,822.15985,1055.2009,1342.0967,741.2431,150130.56,620.0692,35176.53,138790.55,143868.9,0,318.1236,0,322.10327,583.8198,0,550.02454,197.42096,295.6095,613.3757,505.77023,829.5886,780.97253,898.9617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5167,577.3671022123877,4.5958724,,,,,,,,,,,3035.2417,3328.84,3520.378,4876.708,3628.2327,2244.1094,3683.1367,4978.669,4761.9116,2643.6309,3361.61,2838.3113,9526.462,5069.717,4474.1987,9748.288,3957.4348,4746.0854,5028.901,4410.0527,5039.1104,2935.766,4219.716,5754.2363,4877.6562,4990.6836,6521.5156,5176.532,6923.8423,3533.5466,2313.4563,5148.7363,5242.05,6258.9233,5655.5674,5103.7656,2408.0996,2448.5286,2989.1482,1669.0345,90.20134,1171.2234,1708.1517,1429.3901,1518.1895,1524.8894,1565.4446,1490.5388,1681.8451,1071.2274,899.21796,919.29395,946.0988,955.9075,1294.0072,814.97095,1278.8141,
4922,306.2274575909301,4.5963807,,,,274,,,,,,,0,0,0,423.0756,0,0,0,16590.127,9551.843,5392.315,0,4097.937,21044.262,8151.0435,36134.434,32248.902,0,0,0,0,28439.36,0,6881.3013,26315.482,25791.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5164,239.16173652276348,4.6108837,,,,,,,,,,,978.2815,1089.5833,899.2489,1140.4672,1061.0669,1117.2703,782.31287,52045.793,79575.7,44322.324,3189.2039,57139.566,60938.242,167091.53,62357.82,58623.023,2463.3499,3075.503,3302.4404,3204.7695,60787.887,2204.5,66823.66,81209.28,70692.03,2551.4395,2575.3518,2759.2183,2560.013,2577.604,3184.5493,2202.6855,2098.2568,2107.0085,2110.489,1170.1212,1950.6896,3554.5762,3046.663,2840.6064,1058.8384,2916.108,2687.3198,2278.32,2272.539,2910.4048,2754.9893,2737.7334,2735.6045,3241.8118,2190.8225,1361.9902,1008.2528,1862.4153,2127.3662,2275.3877,2983.598,
5180,441.2460292238481,4.6161838,,,,292,,,,,,,12297.317,19209.756,18099.422,19637.057,20503.916,21884.082,18441.82,35842.29,21108.94,26071.58,5363.0967,23557.842,27913.402,24908.006,27674.33,33278.68,13522.376,15346.553,16154.761,20734.59,29503.773,9083.256,18772.832,27788.549,29412.582,8869.797,11088.588,12530.687,13579.036,8505.918,9219.449,6366.6763,7226.7,7826.514,12132.418,17362.701,6391.5703,6159.1963,6596.8125,6701.4185,1492.3563,7155.0874,8190.5825,7447.418,7166.2173,7050.357,6540.1826,5608.4634,5383.1567,5863.3135,5058.4937,6439.607,8338.758,9672.152,8727.577,6802.1084,7781.517,
5184,267.08417200281565,4.6162767,,,,,,,,,,,296.44385,375.13873,2153.537,153781.39,598.09485,1469.7319,1129.1915,785.71875,0,0,14523.498,0,336.2127,0,477.19717,828.15906,6746.439,6013.5454,5107.5444,16176.274,905.52496,0,300.23517,0,835.3749,0,0,0,0,0,0,0,2404.2407,0,1917.3751,1271.3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5179,401.25354556321946,4.617254,,,,292,,,,,,,5156.702,4979.596,5484.5356,5532.584,6203.1245,4254.1367,4744.0093,6291.3447,5726.047,5731.8906,4824.743,6235.9336,6706.299,6355.1216,8055.6895,6083.5903,4990.7397,5163.8154,5369.2085,4872.378,6983.111,5316.8057,5741.143,5872.308,10758.069,4843.276,5209.303,4971.824,5442.945,4144.521,4144.94,4701.986,4245.596,4480.3613,4477.819,4993.7925,5036.6094,4944.8813,4981.7476,5000.831,1317.3171,5312.9316,5178.1675,5193.495,5078.4116,5322.2715,5485.8623,5035.753,4813.4204,4709.3228,4649.6895,4928.884,5236.068,5341.726,5516.2134,5088.713,5330.047,
5181,365.23238961226895,4.6190877,,,,292,,,,,,,3215.4531,3422.534,3607.3845,3877.3367,3796.095,3667.6743,3136.414,4361.66,3777.1497,3791.4968,3306.5222,3799.95,5642.9,4701.8247,5035.7236,4672.3345,3168.0647,3184.4763,3452.2683,3664.8289,4756.671,3342.4565,3967.7537,4438.391,4512.764,3475.3286,3004.1958,3481.4128,3211.4763,3198.4998,3538.9768,3093.2808,2943.9204,2863.1228,3237.169,3105.6328,3212.8196,3333.3047,3133.208,3322.7383,704.93494,3541.9934,3269.267,3489.457,3399.2341,3367.3406,3315.8188,3153.764,3196.9482,3233.7217,3209.0632,3136.0774,3470.8916,3757.4167,3558.816,3176.621,3391.3315,
5178,724.4694732449436,4.6198416,,,,,,,,,,,4584.907,6508.32,6312.208,5716.1714,4741.602,3852.259,8803.025,6850.359,3973.749,5921.3267,3401.644,2585.9626,11294.54,5385.5894,13355.3955,13815.559,10021.868,10603.872,10243.211,6801.986,12894.602,4078.9607,2390.1562,8444.067,12373.102,9207.791,11908.508,10968.533,11284.094,4316.28,4598.6006,10627.977,6695.934,11080.964,6585.4717,4399.092,0,0,39045.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5215,235.13038975216085,4.620117,,,,274,,,,,,,0,0,0,0,0,0,0,32230.215,22892.68,30573.89,261.3813,32306.646,40980.906,57595.926,43683.043,41106.117,0,0,0,0,48461.375,251.40341,47537.88,41027.035,42647.395,0,0,262.57507,228.63182,0,0,0,0,0,285.71835,0,0,228.5927,294.32428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5197,331.25919432981493,4.6211853,,,,256,,,,,,,10797.383,22305.168,13273.984,25528.016,23427.928,17181.02,20779.176,17692.416,2152.023,19591.672,10249.674,12076.885,34040.402,14847.148,12496.805,18087.352,27001.215,13407.799,2780.8083,28743.361,10497.24,46246.133,5040.0205,24079.021,21624.05,17882.664,57224.906,22470.91,2391.5884,7410.4785,4016.7292,6780.663,24300.41,16131.654,11932.012,7640.402,21834.58,19026.97,23132.045,21936.236,0,24955.93,24290.084,25245.441,24552.033,24206.258,22490.822,20453.574,21124.805,29279.137,29011.455,25598.768,26247.775,26525.918,25116.68,24937.334,25140.824,
5186,351.1779670609109,4.624527,,,,,,,,,,,545.08185,672.4666,1275.9824,295.2249,572.5918,282.70892,234.95328,6123.109,5013.2114,10622.8955,247.43893,6974.9946,19269.348,15803.559,29845.834,20555.816,920.5013,1778.9819,1215.2621,1676.9962,26369.26,0,4544.8613,27168.676,18226.273,910.2816,1910.7981,1092.9829,1380.4312,405.3827,87.88779,1242.7219,1809.2921,1350.685,1718.1198,634.5525,318.36923,0,789.9155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5191,348.1806081905922,4.6342,,,,292,,,,,,,0,0,0,0,0,0,0,20172.9,2413.7007,1272.5063,0,1482.6614,53245.246,3973.31,103467.08,50244.96,0,0,0,0,62245.367,0,5161.3423,69596.54,38354.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5199,440.24112518907293,4.6356883,,,,,,,,,,,3092.754,11809.236,7349.3916,1574.0446,8263.088,4772.8545,5506.6133,21696.625,8034.0747,9681.117,2723.122,8949.579,4343.1357,3471.7659,7540.8413,10598.373,133.56801,478.99374,652.0043,1457.265,1805.1737,4524.3906,670.6865,6207.635,4278.899,1696.1173,4385.5396,5111.6284,7056.1987,4454.437,8226.641,0,1953.6595,1624.2037,3486.7424,1577.6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5202,513.2674530919456,4.6381984,,,,292,,,,,,,0,0,0,0,0,0,0,6726.949,2720.2007,14503.806,0,8144.2017,31485.537,38471.016,45524.83,79026.03,0,0,0,0,62699.387,0,11672.219,58795.324,42288.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5206,667.512182393644,4.639863,,,,,,,,,,,1782.6757,1632.7206,2083.177,2291.2268,2184.8748,2750.3867,2788.656,2995.6665,2824.886,3171.8264,2308.5745,2417.3032,3255.59,3168.6265,3354.0288,3203.2705,2224.3093,2442.7273,2592.0178,2427.7952,3613.9749,2068.3777,2528.6094,3025.0005,2568.2715,1840.9166,2075.1855,2070.903,1876.5994,2350.769,2513.929,1313.6239,1983.5477,1408.4701,2083.9946,1655.267,1984.0275,1969.3401,2545.772,2233.7712,0,2173.8508,2286.2856,2125.774,2029.4146,2076.1948,1903.2014,1807.2222,1955.3835,782.65314,1216.6884,1740.8889,2283.2415,2248.3755,2442.3406,2358.0203,2203.8367,
5211,207.13819432219194,4.641868,,,,292,,,,,,,381.373,809.1522,1726.6683,1246.8091,777.211,958.1593,1235.9238,40467.938,21010.584,15910.127,422.88232,16162.698,78851.914,11186.275,104671.74,97257.6,1343.5635,1125.7018,1262.9176,1370.845,71080.24,0,7432.0283,74340.734,69318.164,0,0,0,253.46234,0,0,0,793.7937,0,1288.6072,613.63025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5203,694.4225508342188,4.642625,,,,,,,,,,,1757.0757,2069.257,1694.4758,2301.3274,3484.1338,3002.6057,3006.9668,2646.013,2400.4822,2751.6592,1701.6361,2027.4893,3933.2463,2013.4856,2012.3339,2559.323,3040.0054,2165.0486,2170.5796,3195.3196,2176.177,1621.6652,446.09872,3117.3042,3646.7192,3085.269,3380.1992,2924.0103,2178.8843,3002.8875,2600.687,2171.7786,3313.7712,3003.2974,3214.8582,1680.6593,0,0,21006.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5207,664.4119817812172,4.6462374,,,,,,,,,,,1865.0537,3460.5654,1810.4775,1351.6132,2461.3274,1444.72,3443.3088,2867.5056,1899.8873,3004.025,1536.5437,2444.6074,2668.5576,1459.634,3274.285,2228.4717,2415.0164,2522.728,2398.5833,4264.2783,2818.9038,1435.5206,502.68646,4964.82,2071.7778,2591.5715,2432.3022,4306.4917,3982.2593,2290.955,1980.9468,2686.7512,2467.293,2512.8745,4367.1753,2450.8545,0,0,18550.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5261,193.12247400870214,4.6519675,,,,,,,,,,,790.60565,1508.3701,1182.9664,1536.6772,1503.0251,1412.4148,446.57507,24685.088,41905.918,43041.35,608.07007,34205.992,49290.03,75925.11,120412.71,122192.484,1588.5282,978.74304,1353.864,1540.2548,59399.04,266.02576,45573.562,265344.75,60655.062,847.32526,1437.0748,1013.11414,788.86584,166.4992,209.81386,985.72656,969.72675,793.4731,788.2807,533.9685,0,0,159.03448,0,0,0,0,185.99289,0,0,0,0,0,0,0,0,0,0,0,0,0,
5241,211.13308475481756,4.654137,,,,277,384,[M+H-H2O]+,,5,5140;5240;5236;5237;5241,228.13622,396.21582,400.6493,305.279,723.52136,471.13965,485.94177,899.51746,118111.42,64146.938,64898.254,112.52333,55016.43,217319.53,102093.64,314363.34,283828.28,781.8389,484.4618,445.32788,549.39734,266428.16,0,36186.246,293085.53,236161.22,0,283.35526,261.93796,193.00255,0,0,0,269.4478,0,252.8864,263.86908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5226,213.14198071028196,4.6597085,,,,,,,,,,,19635.326,18850.959,17736.6,14861.554,13359.602,17184.248,14365.322,14421.54,20871.24,22010.262,24062.342,21186.39,16742.479,10130.702,11413.404,10137.165,25173.27,22552.797,22356.488,21814.797,7687.0356,23249.922,18210.822,6465.7427,7084.79,22041.762,19586.717,21119.719,19243.379,23409.34,20165.508,51200.6,47427.52,45919.63,42450.4,34224.945,23068.365,22464.047,22832.918,25719.512,12308.684,30082.121,28013.078,25767.158,25528.012,24112.38,24226.512,21752.602,21033.611,75506.15,60667.777,45198.723,37368.547,35185.867,32245.068,32628.857,29940.662,
5229,421.25840733189233,4.6618476,,,,292,,,,,,,0,0,0,0,0,0,0,942.041,2256.7407,5287.9463,0,3590.6968,12097.634,21818.436,15610.463,12809.029,0,0,0,0,20750.893,0,2438.787,19119.873,17664.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5230,449.2186788338621,4.6656666,,,,,,,,,,,3182.6108,4017.1216,6811.996,6484.3857,6015.5166,4635.624,6183.316,4876.211,2173.3909,1696.8002,1911.1334,1105.3674,5223.224,2126.689,6764.0044,5961.736,7962.1865,7927.204,7777.489,8973.141,4457.3994,0,0,4994.0405,5051.9414,1669.0139,2197.5679,1895.7834,1973.852,0,828.0418,2261.1296,5128.863,1805.8657,5005.6333,3271.1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5140,246.170008643003,4.667195,,,,277,384,[M+NH4]+,,4,5140;5236;5237;5241,228.13622,0,0,0,0,0,0,0,5296.953,1634.1143,1978.0083,0,1879.4335,7015.791,2477.9856,19263.89,11844.728,0,0,0,0,10453.521,0,1660.4482,13134.525,7458.6924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5242,365.19368620783155,4.6672854,,,,,,,,,,,5122.403,1041.3538,4657.0728,2747.518,4789.0547,2250.8088,7213.0728,10607.451,9864.319,9544.737,3237.2727,4560.749,13963.137,14123.263,12856.473,14974.608,7204.468,8428.365,6306.982,8112.2163,11862.282,3008.9197,3662.1953,17069.912,14951.762,6899.333,6651.999,7840.5137,8559.67,3460.2314,2994.7866,5230.885,7624.7065,6308.188,8470.616,4049.4556,0,0,10101.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5239,157.0860345324936,4.670993,,,,277,,,,,,,0,0,0,0,0,0,0,8045.4517,2808.4448,2694.7903,0,3071.4314,10823.146,3826.634,19713.533,17725.023,0,0,0,0,18130.283,0,2413.2017,21055.05,14170.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5240,267.09939366240684,4.670993,,,,277,384,[M+K]+,,4,5240;5236;5237;5241,228.13622,0,0,0,0,0,0,0,8427.442,6604.0474,6405.038,0,4828.768,8569.531,5276.1265,11066.723,10964.5625,0,0,0,0,11426.893,0,4983.2183,16245.372,13949.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5236,273.1073825380758,4.670993,,,,277,384,[M-H+2Na]+,,4,5140;5240;5236;5241,228.13622,0,0,0,0,0,0,0,57415.16,42807.76,37378.215,0,34377.754,98825.76,51811.0,108395.29,101220.29,0,0,0,0,97166.24,0,29219.982,100843.55,109266.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5237,251.12531913851248,4.672179,,,,277,384,[M+Na]+,,4,5140;5240;5237;5241,228.13622,567.3418,893.2311,951.9824,761.96606,1131.1069,733.0461,809.24927,798844.75,452714.8,395277.06,572.47736,360068.53,939076.6,508319.66,1133599.1,1082761.8,350.56406,501.40985,740.6538,574.57776,1029180.44,75.54784,309101.22,1110928.2,1019769.6,213.1786,255.47008,322.77118,435.11642,113.52676,103.58403,694.87195,335.1108,726.8919,1001.8045,367.55182,0,0,0,0,0,99.71067,0,68.87068,0,0,0,0,0,165.95126,0,0,0,0,0,0,112.6509,
5234,321.1843707626784,4.6722245,,,,,,,,,,,1696.6993,1867.4463,1750.8197,1887.4226,1937.9856,1741.8667,1583.2759,1983.7119,2419.7932,1718.0361,1474.5269,2108.661,2532.5635,2497.4036,2348.6855,2336.2053,1705.5366,2125.3325,2606.975,2074.196,2542.7175,1757.9879,917.9524,2753.9966,2953.3901,2068.0107,2371.4358,2205.1343,2332.6455,1966.67,1649.6211,2001.3896,2256.266,1879.563,1912.7917,1347.0032,0,0,1667.7285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5254,427.2438071578733,4.6726694,,,,268,,,,,,,0,503.04218,0,0,0,0,0,2384.2354,874.5188,2648.1367,0,3110.015,22612.168,13397.622,84938.016,66014.734,0,0,0,0,75399.766,0,12983.809,67982.35,42878.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5249,501.2436023546491,4.67298,,,,,,,,,,,0,0,0,0,0,0,0,23753.928,25701.553,10539.041,0,11631.033,55231.184,24313.326,66145.336,55830.824,0,0,0,0,61016.21,0,11672.802,59204.51,69071.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5253,376.23819805059685,4.6730533,,,,,,,,,,,972.63654,1127.2133,1405.0402,996.7333,1477.6124,720.41644,1524.8232,2181.51,1879.863,1119.0436,986.81055,520.8716,3128.2932,1144.0728,2557.49,2714.8428,2324.6882,1804.5723,1970.4226,4210.0303,3927.3862,727.89124,627.7263,1597.0444,2022.9945,3766.1536,2358.7278,2274.0342,2386.739,845.41754,924.8596,2512.4307,2583.6091,1838.5447,2588.9937,807.67065,0,0,8670.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5190,177.12757999676828,4.6733913,,,,292,,,,,,,207.22421,220.3501,701.6116,1230.4678,290.6331,343.26642,368.67285,33158.41,41804.336,32300.906,252.37476,37432.473,49620.688,52664.156,62517.234,61720.21,409.258,648.68634,269.21625,1303.3439,56171.86,0,31405.92,56622.047,56289.07,0,0,0,0,0,0,0,243.62982,0,454.73538,150.84373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5252,278.2328201537828,4.6756406,,,,,,,,,,,2143.7007,2308.2595,1839.9265,3711.6326,5370.1616,3074.8335,4970.2334,601.6177,730.9951,733.963,2271.3662,457.94952,506.10205,667.454,299.0542,374.49265,852.0216,1858.6216,1389.184,555.7982,488.7961,1312.9617,0,0,440.12567,1250.5355,1166.762,1024.5833,1218.4647,1309.6421,878.4973,14670.137,9382.685,7205.809,4646.0474,1722.5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5265,241.2035925555379,4.680661,,,,258,,,,,,,0,0,6223.1333,235.12044,109.22844,287.6837,541.05835,738.95483,658.81915,325.17926,1016.45306,576.8383,327.1424,8639.659,668.19556,619.78876,1346.271,1007.8224,808.4231,789.34985,1411.786,1179.9844,971.7742,492.4479,593.3069,895.4873,939.0691,839.62634,913.71295,879.1753,1166.9763,1328.0001,0,1034.8899,11782.076,197.84422,1039.2484,1171.8845,1468.9341,813.3635,0,841.2082,834.55426,882.42285,928.91565,764.20557,931.1769,827.9457,858.81067,137.55463,0,0,137.13737,534.1161,607.26294,730.5426,455.1911,
5224,275.1229420744983,4.6838408,,,,292,387,[M+Na]+,,2,5224;5193,252.1337,0,0,0,0,0,0,0,16847.453,144208.4,96327.516,0,119732.36,23294.42,135750.06,29733.797,27212.95,0,0,0,0,23345.312,0,79857.7,328563.03,304242.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5304,213.14863693843404,4.6872606,,,,292,388,[M+H-H2O]+,,2,5304;5193,230.15183,367.72852,222.57144,1393.0836,1386.1398,680.1669,607.37274,831.742,35942.12,20326.023,17796.904,383.5691,17081.654,50951.37,22177.504,66373.94,66396.586,866.7059,867.1167,860.76044,1468.3737,57452.62,131.5574,15720.596,63580.375,57719.223,165.47266,264.16943,0,157.58517,215.86887,401.055,0,271.55768,0,492.2318,493.14465,99.03682,0,235.19037,0,0,0,0,0,96.74093,0,0,0,116.50787,0,0,0,0,106.33734,0,0,0,
5259,768.4956916319196,4.691686,,,,,,,,,,,1459.2999,2139.2751,1869.6184,1832.6305,2273.359,1091.6748,3398.3665,3035.8433,2167.688,2048.4053,1706.0203,1239.871,4888.5957,2946.0952,7260.2227,7127.0347,3432.2603,3559.1606,4341.2397,4704.7417,6219.0913,1236.791,1431.2083,6785.0234,6724.5146,4020.9739,3240.4563,3221.887,3034.8652,1403.3387,1361.2267,3491.024,3448.8389,3483.3535,5107.529,1496.6533,0,0,18194.484,0,0,0,0,0,54.945618,0,0,0,0,0,0,0,0,0,0,0,0,
5269,459.841342739085,4.6952286,,,,,,,,,,,485.97183,548.928,610.30505,1873.8446,1314.8593,913.8379,1260.0107,1414.0421,1588.928,316.89816,2557.7734,334.04245,1488.3798,1565.0734,1488.867,957.0659,4318.317,3965.5015,4401.5303,7016.914,5545.6733,1219.7024,782.18494,4291.359,3000.9604,4180.0093,3045.5376,2820.1133,1891.0254,1229.5464,1591.0629,2244.4548,3085.6946,1317.5546,2124.0793,502.96234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5245,382.18594270898376,4.698115,,,,261,389,[M+H]+,,2,5245;5246,381.17872,0,0,0,0,0,0,0,526.34753,0,364.7895,0,601.0714,5140.715,2784.1367,25951.834,34414.74,0,0,0,0,19991.357,0,2182.492,16422.592,9931.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5274,353.204796070903,4.7007723,,,,260,386,[M+Na]+,,2,5276;5274,330.21554,1854.1396,6210.453,4001.8022,4835.2217,3328.403,4062.4355,4427.375,5518.7773,436.01526,5207.57,1430.419,6033.9463,7328.0825,4070.0488,4299.657,6597.1743,4051.4453,3331.5835,738.49646,5157.1865,3643.9265,5642.033,2471.1536,4160.7534,5081.404,3610.3699,10397.199,5092.2085,455.10284,1176.5336,115.647995,1512.535,2563.5142,2474.353,1734.9482,1062.7225,3531.5698,3407.4688,4175.132,3355.2742,0,3314.4346,3225.1025,3353.477,3478.9158,3368.1055,3505.7822,3339.4275,2991.6665,3039.874,2731.4773,2670.8616,2706.106,3236.303,2942.4163,3092.2244,3550.011,
5280,298.1262922798153,4.701231,,,,,,,,,,,2597.3484,3113.997,6030.3984,10842.437,6041.4526,7832.225,5966.6787,16890.693,6326.97,5386.3696,1303.7646,4615.6353,18866.781,5307.298,23896.545,23435.229,5274.08,5861.6753,5231.377,11337.331,14324.894,335.69434,2565.0935,15528.545,15423.085,841.51074,666.3864,840.453,561.1155,277.21613,546.9841,1105.0099,2474.5413,1028.3452,3175.1553,3592.2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5273,251.16180120497714,4.7016163,,,,,,,,,,,5351.271,4858.1665,4815.5073,4560.383,5136.3877,4544.981,4969.775,2804.5137,4146.5176,3312.2324,5414.1943,4507.9375,3921.2205,2805.5154,3363.3013,2537.225,5938.1904,5384.532,5155.853,5028.119,2010.3254,6679.8247,6013.741,1971.217,4809.3926,6668.1025,5786.614,6808.923,5395.463,6615.22,6937.924,7086.2036,6223.6187,6551.2505,5799.9575,5200.2783,7666.109,7420.419,8222.361,7610.808,2221.8445,7209.8525,6519.179,7106.7114,7593.264,7673.4863,7749.3667,7613.76,7425.249,9041.402,8533.289,6465.9023,6534.865,6405.7314,6382.091,7310.8403,7095.5156,
