row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,10_80.mzML Peak area,11_80.mzML Peak area,12_80.mzML Peak area,13_80.mzML Peak area,14_80.mzML Peak area,15_80.mzML Peak area,16_80.mzML Peak area,17_80.mzML Peak area,18_80.mzML Peak area,19_80.mzML Peak area,1_80.mzML Peak area,20_80.mzML Peak area,21_80.mzML Peak area,22_80.mzML Peak area,23_80.mzML Peak area,24_80.mzML Peak area,25_80.mzML Peak area,26_80.mzML Peak area,27_80.mzML Peak area,28_80.mzML Peak area,29_80.mzML Peak area,2_80.mzML Peak area,30_80.mzML Peak area,31_80.mzML Peak area,32_80.mzML Peak area,33_80.mzML Peak area,34_80.mzML Peak area,35_80.mzML Peak area,36_80.mzML Peak area,3_80.mzML Peak area,4_80.mzML Peak area,5_80.mzML Peak area,6_80.mzML Peak area,7_80.mzML Peak area,8_80.mzML Peak area,9_80.mzML Peak area,Ext_blk_1_80.mzML Peak area,Ext_blk_2_80.mzML Peak area,Media_blank_37_80.mzML Peak area,blank14.mzML Peak area,blank_1.mzML Peak area,blank_10.mzML Peak area,blank_11.mzML Peak area,blank_12.mzML Peak area,blank_13.mzML Peak area,blank_15.mzML Peak area,blank_16.mzML Peak area,blank_17.mzML Peak area,blank_18.mzML Peak area,blank_2.mzML Peak area,blank_3.mzML Peak area,blank_4.mzML Peak area,blank_5.mzML Peak area,blank_6.mzML Peak area,blank_7.mzML Peak area,blank_8.mzML Peak area,blank_9.mzML Peak area,
5411,307.1110472362586,4.533222,,,,,,,,,,,10855.542,10061.3125,17363.178,15631.123,8945.009,14790.251,7589.6284,14326.594,6517.213,5073.523,4286.349,6053.8926,14553.091,6281.471,23730.385,20868.316,13249.022,12607.851,11809.982,17080.11,13399.25,1381.3392,3783.2593,16841.695,17105.832,4043.597,3581.0596,4471.76,4551.109,1112.489,3255.611,2781.6104,8364.249,3559.9917,8438.162,12736.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5330,243.112178966634,4.5364223,,,,260,410,[M+NH4]+,,3,5330;5327;5340,225.07875,174985.5,169876.66,216608.08,356049.94,313726.72,350360.9,336161.2,0,0,0,66418.23,0,0,0,0,0,362.61902,323.85593,0,321.62506,0,0,243.27283,414.96704,288.51562,0,0,0,0,0,0,0,0,0,0,128851.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5444,548.3444458860537,4.539223,,,,,,,,,,,18626.334,16912.393,22916.307,10620.718,29158.95,32258.516,30522.477,10063.052,3638.475,2630.8274,2705.0269,2518.0024,5806.6704,2380.0283,8129.5835,7557.7637,15845.788,16351.444,15480.647,18739.47,6291.5107,228.92798,1213.7866,7000.049,6937.1113,3703.4136,2552.6265,3127.7583,4312.3096,0,1467.7197,1436.8438,6586.9585,2497.5337,6407.9854,17965.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5437,287.12289080466974,4.5402465,,,,316,413,[M+Na]+,,2,5430;5437,264.13377,0,0,0,0,0,0,2759.9238,26737.621,9747.356,6490.8394,0,7481.606,39097.184,7795.073,41851.0,41743.98,0,0,0,0,28617.695,0,8510.78,26460.035,29047.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5432,262.23773925803323,4.5416656,,,,,,,,,,,1642.0107,1736.5496,1911.5554,2802.2175,2466.0093,2554.4897,3052.3152,8520.189,2343.0679,2700.7183,2287.8418,3340.3235,3418.7825,1979.533,7726.5103,9507.434,1974.5264,2216.8687,2086.279,2106.5264,6044.168,1783.7975,2634.1558,3981.1655,4973.7397,2303.4985,1997.1146,1740.625,2260.995,1750.3981,2000.6072,2015.1467,2079.642,1904.3909,1726.6604,1835.3811,1904.398,2063.2583,1768.9082,2070.6467,255.02167,1969.4545,1897.2122,2189.2866,1946.9719,2153.6814,2175.6328,2044.3169,2007.1495,2074.5393,2018.7118,2019.967,2228.5571,2167.8652,1892.3993,2144.8018,2091.1868,
5436,555.3537828281637,4.545221,,,,,,,,,,,6326.876,4027.7383,5249.9365,5566.408,4381.925,4260.426,6602.636,7774.2695,5867.577,3902.2498,5074.815,4126.5347,11853.935,6644.7393,5267.783,9175.618,5248.718,7214.9243,7210.9424,5284.261,8102.0957,4096.0483,5368.1963,6886.6313,7505.246,7062.101,9311.857,8040.4653,9848.523,4414.3306,3488.651,6721.635,7411.304,8732.12,7455.319,6750.042,4024.6443,3645.476,5827.4995,2916.3806,263.0123,1672.1558,2564.0747,2516.6167,2735.6145,3081.2144,2831.1628,2963.1394,2893.3054,1631.5457,1506.8987,1284.492,1580.2319,1551.1632,2011.3098,1760.092,1903.9209,
5443,161.13253688518984,4.551411,,,,316,,,,,,,0,0,0,0,0,0,304.211,31825.578,24421.56,21707.7,311.43103,14711.405,37355.957,30326.625,99367.52,59692.06,0,0,0,265.08813,94441.234,0,23625.088,77195.91,40993.312,0,0,0,0,0,0,0,245.9988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5445,280.1941861671364,4.553375,,,,,,,,,,,57816.47,62099.453,65327.234,67369.91,76699.99,61953.047,62290.41,66853.766,78754.51,63598.02,46565.2,62551.34,89668.18,85531.97,100591.92,85293.35,70529.44,72109.06,73181.89,72276.86,77585.945,42781.85,28576.084,90349.68,85610.5,59071.008,72523.31,73468.99,64913.375,53452.137,42874.938,60455.93,66596.19,63415.793,73439.92,51626.76,0,0,54510.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5440,213.10986414711414,4.553969,,,,,,,,,,,2725.5398,4039.8472,2226.8645,2654.8025,1153.4355,549.94495,3010.1562,3069.937,968.5989,3954.4763,2330.8086,971.351,1729.6355,354.659,0,308.4724,3446.3228,3268.6074,564.13403,2673.531,2482.6587,709.22766,785.3948,0,1678.9817,1691.1953,2200.6746,5552.118,1380.0597,4241.076,4621.915,1915.6885,1764.6144,1922.4424,2548.1584,995.9238,2632.505,2849.3528,1568.7843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5441,650.3960609516511,4.555223,,,,,,,,,,,2463.9036,4504.2715,3245.821,5196.0723,1748.3718,2607.7935,3067.2449,2216.3394,4148.5854,2247.6797,2471.0754,3122.864,2856.5293,4256.2227,3320.2278,2038.3877,5303.0356,5616.619,5271.928,5611.949,2449.1,3978.9868,1442.1986,3388.795,2776.649,4621.6885,4600.994,4852.1694,5167.2896,4426.46,2517.467,4941.666,3398.3252,3032.925,5134.644,5013.1807,0,0,31461.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5450,299.1101957610057,4.5560117,,,,316,,,,,,,2383.211,3109.9097,2990.5554,4053.8574,4745.075,3327.0623,6894.7236,6907.1646,3318.5361,3065.148,3005.8677,2762.8853,7166.5435,6461.7754,11047.057,9468.37,8803.828,10543.783,9148.207,10306.019,12961.125,1215.0743,3832.974,15152.072,14128.6,4212.894,3607.1255,3865.0854,4561.441,1561.4729,1563.8044,4050.4976,7069.939,4794.9663,5418.0483,2458.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5408,175.11190275787544,4.55692,,,,316,,,,,,,504.8341,325.9524,0,332.9151,289.64996,381.4793,0,37761.074,16340.008,12734.178,0,11358.385,62703.043,20802.852,81687.01,85243.77,653.3518,612.51385,358.2372,629.35864,82019.055,0,11910.242,82484.53,70888.76,193.72829,0,295.39362,214.8876,0,0,257.19592,470.96115,262.35376,544.1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5457,302.1760776800389,4.557161,,,,,,,,,,,10194.035,13542.461,14804.688,13510.22,13323.064,12750.342,12043.251,14399.451,14231.329,11300.866,7248.41,13450.029,15936.619,13331.155,20848.254,16728.479,16820.086,19862.688,19276.338,22271.48,14402.781,5885.206,5009.7104,17188.416,15002.153,8877.877,10379.151,11065.046,11014.4795,7514.8145,6324.906,5908.01,9031.776,7438.0415,12162.873,10135.322,0,0,6380.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5458,237.14605963961813,4.5584016,,,,316,,,,,,,0,0,1700.8536,0,0,0,0,55777.984,36757.793,35249.94,0,29775.693,76688.016,53416.61,93156.89,85995.016,0,0,0,0,76456.08,0,38794.504,73632.78,98376.82,0,0,0,0,0,0,297.49487,258.82382,269.7322,0,0,0,0,241.98373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5453,266.1363528117646,4.5603065,,,,,,,,,,,3791.1865,7894.626,11694.452,12331.983,9192.6045,7572.0493,9765.333,16961.408,4147.2676,4903.613,2785.805,4667.632,16184.848,6322.5713,22209.803,23778.479,19050.033,18492.602,16990.824,25065.873,15044.688,249.33456,5188.7393,19225.387,16870.87,2977.1626,2636.4976,3715.3274,3216.9536,379.23303,1377.7804,2704.4883,9721.654,3193.507,10753.004,7024.3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5466,239.1617033405386,4.5613866,,,,,,,,,,,978.2815,905.27325,899.2489,1140.4672,1061.0669,1117.2703,782.31287,52045.793,48280.03,44322.324,1687.583,32037.475,60938.242,63436.64,62357.82,58623.023,1249.8512,1225.3672,1269.0637,1815.1458,60787.887,1369.8662,41449.93,66350.88,70692.03,1483.8008,1490.096,2433.7983,1700.5305,2288.0684,1505.6685,1949.9945,1983.7239,1735.2267,1781.167,1049.3036,1513.1649,2318.1663,1788.8242,1873.8734,103.63245,1974.3799,2144.7153,2272.0784,1875.6049,2408.98,2476.0903,2543.7722,2243.3828,2380.043,2132.9622,1319.7948,1008.2528,1370.231,1669.3108,1964.604,1641.1462,
5400,193.12242589027937,4.561521,,,,316,,,,,,,613.04315,1354.7799,1147.3147,1183.1575,1270.7668,781.28186,1600.4491,149696.83,85028.62,77218.66,997.08563,50750.96,219492.77,94600.414,293348.22,287238.56,2052.7627,1911.8604,2370.0007,2500.9832,254281.28,266.02576,77848.29,257530.9,248756.84,910.284,1196.2036,879.71924,788.86584,130.0096,0,854.17615,793.506,671.98816,1013.10645,691.19183,0,0,0,0,0,0,0,185.99289,0,0,0,0,0,0,0,0,0,0,0,0,74.07701,
5456,186.22175481825946,4.5635276,,,,,,,,,,,5583.018,5266.2173,5411.492,5515.182,5991.6494,5485.568,4639.6714,4973.8623,4860.783,5120.437,5387.2017,5503.0376,4225.633,5694.2964,4223.231,4202.7075,4730.9873,4650.5103,5085.75,5254.38,4658.7266,5178.4985,5102.1416,3876.1362,4369.6343,4936.0625,5420.7153,4874.1885,5211.9785,5071.43,5033.5225,5649.606,4977.5,5198.3076,5076.838,5176.5054,5023.332,5119.726,5422.2754,5015.2275,422.74762,5177.7485,5183.463,4939.923,5244.3945,5065.4136,4886.1973,4649.5107,4714.2656,5177.326,5023.427,4755.9263,5183.0327,4978.461,4917.275,5099.331,4923.683,
5459,1199.568072368078,4.564549,,,,,,,,,,,6351.2075,7793.461,10559.498,17037.244,11472.568,16339.076,14690.131,10723.486,2643.088,2347.749,3059.4102,2157.7869,10627.328,2354.151,13855.608,15099.802,15257.921,16294.895,13611.717,20988.35,10458.221,304.31567,1608.983,10432.927,9941.624,2448.086,1950.5023,1767.1597,2576.1023,0,1746.985,2620.743,7200.402,2101.7788,8476.216,8858.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5401,165.1275210186132,4.5650735,,,,316,,,,,,,263.34668,367.22583,354.98242,636.0216,269.99814,0,334.0942,85778.9,59090.406,47915.324,215.25189,35733.586,165081.2,92848.875,204268.62,198483.8,640.33563,369.83044,431.27185,1292.9238,184581.3,0,51842.883,187474.5,178452.61,252.64151,326.96216,311.34912,229.56128,0,0,286.83148,253.38028,287.04486,0,298.9823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5463,163.14820498154714,4.5668087,,,,316,,,,,,,352.55652,315.7733,493.64407,0,242.46942,0,368.8031,8265.267,8320.97,8298.6455,0,4845.757,14358.47,12757.63,15124.129,13579.322,321.66916,304.03885,366.7368,336.2755,16374.01,0,6139.1206,15258.173,14424.453,0,0,0,0,0,0,0,0,0,0,418.09348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5449,620.3855393012265,4.5669394,,,,,,,,,,,1422.7538,1403.1644,2138.3892,2800.1733,2356.3699,2155.2146,3066.231,1348.5791,2888.4124,2694.3635,2230.484,2005.3734,1507.3394,1679.7574,1641.8977,1742.2778,3378.9387,2459.3735,2779.8528,3585.1025,1782.5857,1438.8716,741.9221,3671.1157,3109.592,2437.1184,2443.717,4201.76,1866.4386,2889.7878,2298.979,2372.1252,3439.4937,3079.4307,4126.675,2246.0168,0,0,16035.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5467,297.16708461877533,4.5737095,,,,316,,,,,,,0,0,902.9205,445.26636,0,288.8931,474.33167,25038.633,11503.964,17196.365,0,8615.011,56046.156,18273.494,68013.07,64176.684,320.5016,1063.9849,268.4533,657.50555,53810.273,0,16301.732,49289.164,52137.676,153.8127,0,0,0,0,0,293.94965,302.19263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5410,229.1435629557481,4.574074,,,,316,415,[M+H]+,,3,5402;5413;5410,228.13614,713.10205,629.90936,1074.0642,1056.889,950.6735,510.42224,756.5172,7905.821,3555.102,3132.4504,650.15735,1886.2214,13016.393,8927.48,16227.434,15197.263,1034.6497,961.34436,1110.3958,1126.4337,12986.8125,561.25775,2990.7515,17671.486,14359.504,840.4914,881.97314,842.2509,1414.6448,787.50476,586.2426,727.25244,797.3199,1068.8008,1183.2164,651.8021,346.23816,210.04166,363.6112,242.57367,99.51515,325.822,178.33434,163.89081,294.4115,170.75697,113.53695,135.07327,83.96679,0,0,296.59933,172.04567,291.43518,316.40225,78.68207,214.55315,
5495,354.2248284876963,4.5834875,,,,,,,,,,,1133.296,2921.1914,1735.1194,1233.2051,1615.481,2019.9119,3530.5615,2643.2124,1144.887,2472.2148,1974.7556,1543.9673,3591.0007,1761.7977,4872.089,4749.5337,3892.2922,2014.9363,1900.6213,4090.2456,4367.221,1223.7617,634.72534,4544.548,2070.1255,2020.404,2380.9219,2188.4504,1804.0194,1052.8744,919.5084,2237.8003,4281.6265,4204.584,4067.5442,1931.936,0,0,15046.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5484,241.10466909408782,4.5844355,,,,,,,,,,,151139.86,201403.11,196491.1,127716.08,194575.78,114471.336,258803.62,163928.84,131069.484,90846.93,91770.8,91867.08,192925.17,144155.83,236265.52,230140.14,379095.84,421626.5,393361.62,389610.3,255723.78,33323.98,153838.45,270226.34,272438.78,156653.94,173827.45,184272.05,179271.11,36300.9,67361.88,195742.62,6034.166,182231.89,333774.1,138994.28,1550.3085,1487.1998,1345.7665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5492,283.1516585736734,4.584705,,,,316,417,[M+Na]+,,2,5492;5499,260.1624,2749.641,4767.885,6546.99,6279.9873,7821.1626,2823.8813,9658.334,241552.75,94618.2,87146.87,1307.5122,160881.62,839010.2,126987.016,794852.9,810041.3,8905.876,8628.472,6931.7305,13685.719,686737.1,0,136506.31,763731.8,741421.8,1090.2336,1478.4825,1915.9753,758.0585,0,326.18213,481.09766,4140.212,876.36865,4068.4937,1945.5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5482,250.1414151586091,4.5866933,,,,,,,,,,,3295.2556,4029.6304,3634.848,3912.3835,4138.437,2838.1304,4711.435,3884.7385,3564.675,3273.0793,4191.5376,2872.5671,3900.086,4901.027,4164.5874,4149.1084,6636.6167,7182.972,6996.6245,7216.788,4521.5693,3308.6946,3446.978,3769.433,4319.755,6009.4165,6036.212,6008.268,7321.858,3830.7966,3832.3574,6066.544,7560.365,6041.5723,6182.583,2954.238,2318.3162,2478.961,3243.0994,2031.4164,472.31427,2178.339,2268.5818,2631.6787,2193.3618,2262.4343,2408.2512,1978.1035,2046.4474,2445.5356,2600.2817,1764.6725,1851.1787,1672.8857,1650.322,1789.2057,2502.7078,
5480,234.20646752851405,4.587969,,,,,,,,,,,27939.715,31318.83,21275.63,25320.996,21541.227,13158.6,16159.6875,22163.361,24986.746,30757.152,37126.695,17433.344,12382.061,14023.679,11199.258,13823.358,14915.62,18601.936,15769.247,15110.293,11454.537,28957.197,5265.824,9198.645,9911.118,34791.023,31837.299,28742.973,40512.715,30852.564,26372.105,98526.33,49809.633,56309.67,49606.93,17463.28,4203.218,3408.5825,5951.503,3109.7449,757.75085,3037.728,2978.9834,3055.3445,2949.0486,3036.2612,3150.258,2715.1667,2636.783,3594.767,3302.6084,2851.5378,2721.2202,3091.4082,2945.4817,2961.6958,3176.08,
5465,362.73804692106046,4.5883927,,,,,,,,,,,308.29578,1312.4409,1126.2959,1159.8582,990.75305,373.16168,1720.3118,607.29297,451.18875,1153.12,237.35046,282.4837,1506.6572,777.9149,892.9126,1490.3645,1955.512,1344.5115,1095.763,2208.6538,1951.4155,314.1661,251.8772,1138.3463,1401.2618,662.5224,1276.8486,1210.2585,678.2189,211.54518,853.8586,1143.8638,1832.1606,1071.7601,2199.3418,738.8019,0,0,7233.5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5287,235.13040963751092,4.588469,,,,316,,,,,,,0,0,0,0,0,0,0,18659.05,25980.623,30573.89,261.3813,21656.795,42679.117,57595.926,20622.156,19655.66,0,0,0,0,48461.375,251.40341,28353.436,38762.297,21259.455,0,0,262.57507,228.63182,0,0,0,0,0,285.71835,0,0,228.5927,294.32428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5477,389.15709672700353,4.5885205,,,,,,,,,,,0,0,0,0,0,0,0,983.75977,0,652.3597,0,489.35187,4131.1895,4193.458,15233.168,15189.65,0,0,0,0,24323.9,0,2654.656,15626.292,9468.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5479,225.14760982976298,4.5951004,,,,316,,,,,,,0,393.67828,1232.7764,1939.5951,1344.9095,1133.0231,645.2158,75628.86,25635.61,11025.0,527.7764,15843.508,113210.734,44617.426,188808.53,191890.83,822.15985,1055.2009,1342.0967,741.2431,150130.56,620.0692,34471.918,138790.55,143868.9,0,318.1236,0,322.10327,583.8198,0,550.02454,197.42096,295.6095,613.3757,505.77023,829.5886,780.97253,898.9617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5494,577.3671022123877,4.5958724,,,,,,,,,,,3035.2417,3328.84,3520.378,4876.708,3628.2327,2244.1094,3683.1367,4978.669,4761.9116,2643.6309,3361.61,2838.3113,9526.462,5069.717,4474.1987,9748.288,3957.4348,4746.0854,5028.901,4410.0527,5039.1104,2935.766,4219.716,5754.2363,4877.6562,4990.6836,6521.5156,5176.532,6923.8423,3533.5466,2313.4563,5148.7363,5242.05,6258.9233,5655.5674,5103.7656,2408.0996,2448.5286,2989.1482,1669.0345,90.20134,1171.2234,1708.1517,1429.3901,1518.1895,1524.8894,1565.4446,1490.5388,1681.8451,1071.2274,899.21796,919.29395,946.0988,955.9075,1294.0072,814.97095,1278.8141,
5497,306.2274646199549,4.5963807,,,,316,,,,,,,0,0,0,423.0756,0,0,0,15774.574,5904.6963,5392.315,0,4097.937,22832.115,6958.5205,29743.764,31015.31,0,0,0,0,26960.928,0,6881.3013,24698.365,24484.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5499,299.1255228865228,4.59915,,,,316,417,[M+K]+,,2,5492;5499,260.1624,0,0,0,0,0,0,0,5222.59,1788.0887,1341.2751,0,2125.0947,9675.586,2043.8855,12564.086,12378.74,0,0,0,0,12092.012,0,3667.402,10867.19,9690.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5489,285.12357067343635,4.6059833,,,,,,,,,,,0,99407.21,0,0,0,0,237905.03,0,0,0,2291.0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70392.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5503,497.2722720961246,4.6123304,,,,,,,,,,,0,0,0,0,0,0,0,21740.324,36151.094,39600.07,0,54983.277,78320.78,70672.6,119081.91,121010.47,0,0,0,0,132985.4,0,27409.672,77086.69,56409.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5491,267.15660096036277,4.6132345,,,,316,,,,,,,177.58328,0,839.2459,1923.7935,860.8851,519.6563,929.6808,21921.777,22050.256,16886.648,437.66998,16479.879,33393.32,36329.234,35189.8,32131.059,1660.1997,1860.3093,1638.5933,4112.7534,30275.78,0,16547.037,32645.908,34091.355,169.15915,744.31274,331.9303,514.77686,0,0,572.53656,847.07336,395.17886,797.1327,268.13025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5517,267.0841720359209,4.6162767,,,,,,,,,,,296.44385,375.13873,2153.537,151063.34,598.09485,1469.7319,1129.1915,785.71875,0,0,14523.498,0,336.2127,0,477.19717,828.15906,6746.439,6013.5454,5107.5444,16176.274,905.52496,0,300.23517,0,835.3749,0,0,0,0,0,0,0,2404.2407,0,1917.3751,1271.3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5509,401.2535461624832,4.617254,,,,316,,,,,,,5156.702,4979.596,5484.5356,5532.584,6079.4243,4254.1367,4744.0093,6291.3447,5564.442,5731.8906,4824.743,5793.0776,6706.299,6355.1216,7295.324,6083.5903,4864.8125,5035.273,5369.2085,4872.378,6983.111,5232.672,5288.4873,5872.308,5918.4204,4843.276,5209.303,4890.1943,5442.945,4144.521,4144.94,4701.986,4245.596,4480.3613,4477.819,4993.7925,5036.6094,4944.8813,4981.7476,5000.831,1317.3171,5312.9316,5178.1675,5193.495,5078.4116,5322.2715,5485.8623,5035.753,4813.4204,4709.3228,4649.6895,4928.884,5236.068,5341.726,5516.2134,5088.713,5330.047,
5510,441.2460469907694,4.6184187,,,,316,,,,,,,12041.891,19209.756,18099.422,19637.057,20503.916,21884.082,18441.82,35842.29,21108.94,23358.291,9297.947,20941.482,25634.795,21902.56,27674.33,29966.195,13522.376,13477.945,14038.433,20734.59,26298.445,9083.256,16465.373,24780.504,24892.234,8869.797,9951.294,11121.556,13579.036,8505.918,9219.449,6366.6763,7226.7,7826.514,12132.418,11966.565,6391.5703,6159.1963,6514.624,6701.4185,1492.3563,7155.0874,8190.5825,7447.418,7166.2173,7050.357,6540.1826,5608.4634,5383.1567,5863.3135,5058.4937,6439.607,8338.758,9672.152,8727.577,6802.1084,7781.517,
5511,365.23238961226895,4.6190877,,,,316,,,,,,,3215.4531,3422.534,3607.3845,3877.3367,3796.095,3667.6743,3136.414,4361.66,3777.1497,3791.4968,3306.5222,3799.95,5642.9,4575.415,5035.7236,4672.3345,3168.0647,3184.4763,3452.2683,3664.8289,4756.671,3342.4565,3967.7537,4438.391,4512.764,3475.3286,3004.1958,3481.4128,3211.4763,3198.4998,3538.9768,3093.2808,2943.9204,2863.1228,3237.169,3105.6328,3212.8196,3333.3047,3133.208,3322.7383,704.93494,3541.9934,3269.267,3489.457,3399.2341,3367.3406,3315.8188,3153.764,3196.9482,3233.7217,3209.0632,3136.0774,3470.8916,3757.4167,3558.816,3176.621,3391.3315,
5507,724.4694732449436,4.6198416,,,,316,,,,,,,4584.907,6508.32,6312.208,5716.1714,4741.602,3852.259,8803.025,6850.359,3973.749,5921.3267,3401.644,2585.9626,11294.54,5385.5894,13355.3955,13815.559,10021.868,10603.872,10243.211,6801.986,12894.602,4078.9607,2390.1562,8444.067,12373.102,9207.791,11908.508,10968.533,11284.094,4316.28,4598.6006,10627.977,6695.934,11080.964,6585.4717,4399.092,0,0,39045.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5526,331.2591946411513,4.6211853,,,,245,,,,,,,10797.383,22305.168,13273.984,25528.016,23427.928,17181.02,20779.176,17692.416,2152.023,19591.672,10249.674,12076.885,34040.402,14847.148,12496.805,18087.352,27001.215,13407.799,2780.8083,28743.361,10497.24,46246.133,5040.0205,24079.021,21624.05,17882.664,57224.906,22470.91,2391.5884,7410.4785,4016.7292,6780.663,24300.41,16131.654,11148.908,7640.402,21834.58,19026.97,23132.045,13464.935,0,24955.93,14909.096,25245.441,24552.033,24206.258,22490.822,12493.999,21124.805,29279.137,29011.455,14901.517,26247.775,26525.918,14690.973,24937.334,25140.824,
5530,254.14433113817563,4.6219716,,,,316,,,,,,,0,0,0,0,0,0,0,34497.7,21107.277,18399.785,0,15914.796,45026.617,26637.89,55991.758,53434.31,0,0,0,0,45404.13,0,11155.934,49509.312,50225.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5520,348.18065247726844,4.623956,,,,316,,,,,,,0,0,0,0,0,0,0,11329.722,2413.7007,1694.4774,0,1482.6614,25858.857,3973.31,59085.656,50244.96,0,0,0,0,29416.305,0,5161.3423,31579.146,17720.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5537,213.1099688561322,4.632335,,,,,,,,,,,2236.6404,4567.926,2065.1772,2746.5735,1100.1748,549.94495,2857.2417,2752.4136,1097.2987,4304.2944,2069.4944,918.3256,1997.3876,588.1238,285.24164,1027.3042,3296.092,2945.4868,568.0642,2305.0957,3390.96,814.52966,1062.9612,316.7815,1989.491,1744.3901,2370.8438,4758.5547,1073.1991,4112.162,4809.9253,1480.9912,1779.5111,1557.8431,2832.3167,941.8734,3306.6755,2562.0115,1403.9985,0,100.67421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5528,177.12757731730545,4.632896,,,,316,,,,,,,202.8587,0,355.97986,188.16956,0,304.63495,0,32294.389,22627.69,18346.7,0,18721.137,51542.82,29073.035,64347.55,67939.266,184.71396,360.81757,0,638.366,57806.273,0,16613.223,60433.53,59663.473,0,0,0,0,0,0,0,243.62982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5567,165.12757887532237,4.633954,,,,316,,,,,,,263.34668,367.22583,354.98242,0,269.99814,349.6922,481.03992,17756.43,12917.741,19046.58,0,9538.873,33158.664,16504.156,36239.562,79056.586,518.9199,0,162.85759,599.938,32537.283,0,10031.726,40364.367,38119.188,0,326.96216,311.34912,229.56128,0,0,286.83148,0,0,278.17572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5496,180.08098834375704,4.6355114,,,,,,,,,,,0,24157.287,0,0,0,0,0,0,0,0,496.60303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
